Frame Number,Player Coordinates,Resp Team,Ball Coordinates,Distance
232,"[96.40728935912779, 342.00539741118]",1,"[46.098694937341826, 449.2824778590526]",118.48766459895766
232,"[162.90059750363852, 355.8078885331725]",0,"[46.098694937341826, 449.2824778590526]",149.60007785007537
232,"[147.8956086680167, 455.80287294415956]",0,"[46.098694937341826, 449.2824778590526]",102.0055253266035
232,"[142.9888311329991, 346.02359503638695]",1,"[46.098694937341826, 449.2824778590526]",141.59835936125114
232,"[81.35899513056052, 273.69796434268835]",1,"[46.098694937341826, 449.2824778590526]",179.08994990365653
232,"[127.8104013827461, 117.16592405350697]",1,"[46.098694937341826, 449.2824778590526]",342.02077171115184
232,"[175.82003803307225, 279.2592427249894]",1,"[46.098694937341826, 449.2824778590526]",213.85866206448864
232,"[128.89460531100627, 454.8964039793567]",0,"[46.098694937341826, 449.2824778590526]",82.98601653946349
232,"[136.1258028133571, 508.3485644601465]",0,"[46.098694937341826, 449.2824778590526]",107.67396500030829
232,"[129.09628322491105, 270.2743140730301]",1,"[46.098694937341826, 449.2824778590526]",197.31325947233327
232,"[126.81951547025187, 297.0919264878451]",0,"[46.098694937341826, 449.2824778590526]",172.27250156127187
232,"[43.01213070800261, 447.4329569854184]",1,"[46.098694937341826, 449.2824778590526]",3.598278227686831
232,"[93.07395743092147, 439.51752012259254]",0,"[46.098694937341826, 449.2824778590526]",47.9794715053799
232,"[154.41559554252643, 437.0129742355935]",1,"[46.098694937341826, 449.2824778590526]",109.00959442122293
232,"[159.40922946339995, 442.95357593410404]",1,"[46.098694937341826, 449.2824778590526]",113.48714567807504
232,"[161.47945879245304, 451.4902180090322]",0,"[46.098694937341826, 449.2824778590526]",115.40188379900377
233,"[43.9023509072383, 449.52808594089043]",1,"[46.098694937341826, 449.2824778590526]",2.2100340333206283
233,"[42.922900254784665, 311.96946656223633]",0,"[46.098694937341826, 449.2824778590526]",137.34973150052153
233,"[89.35866236815534, 461.06118947941974]",0,"[46.098694937341826, 449.2824778590526]",44.834839461637614
233,"[96.52215148208376, 342.79280168327256]",1,"[46.098694937341826, 449.2824778590526]",117.82434426697218
233,"[140.55558165039275, 444.20004094042554]",1,"[46.098694937341826, 449.2824778590526]",94.59352310044255
233,"[81.31382887105875, 274.16865311563464]",1,"[46.098694937341826, 449.2824778590526]",178.61958815941247
233,"[162.83229357098358, 356.036282718965]",0,"[46.098694937341826, 449.2824778590526]",149.40410288229523
233,"[139.4390969963848, 416.7117583168074]",0,"[46.098694937341826, 449.2824778590526]",98.85991315009025
233,"[128.86541338542148, 455.75119631459177]",0,"[46.098694937341826, 449.2824778590526]",83.01911828681824
233,"[143.0090691295845, 346.2360189570077]",1,"[46.098694937341826, 449.2824778590526]",141.45739046911382
233,"[127.82641516842507, 117.35429235589568]",1,"[46.098694937341826, 449.2824778590526]",341.8416893615938
233,"[65.23578159146459, 435.7063779440669]",0,"[46.098694937341826, 449.2824778590526]",23.463558436628464
233,"[175.79324971524096, 279.61042875289223]",1,"[46.098694937341826, 449.2824778590526]",213.56329690965342
233,"[83.39804640878134, 428.97896291632736]",1,"[46.098694937341826, 449.2824778590526]",42.46733261248515
233,"[136.11098850162594, 508.1303367125991]",0,"[46.098694937341826, 449.2824778590526]",107.54200799850165
233,"[129.05050070836995, 271.1213397980505]",1,"[46.098694937341826, 449.2824778590526]",196.52580796390544
233,"[158.95343083270132, 442.278824424832]",1,"[46.098694937341826, 449.2824778590526]",113.07184696217715
233,"[147.83454925292736, 456.55364828609237]",0,"[46.098694937341826, 449.2824778590526]",101.9953625058566
233,"[93.14612599841138, 439.60786060205083]",0,"[46.098694937341826, 449.2824778590526]",48.03185389421866
233,"[154.33674979380854, 437.81648469479495]",1,"[46.098694937341826, 449.2824778590526]",108.8436746823365
233,"[126.70088426294049, 297.17716485599607]",0,"[46.098694937341826, 449.2824778590526]",172.14162532007606
233,"[161.2805380837832, 452.65487529405465]",0,"[46.098694937341826, 449.2824778590526]",115.23120261053874
234,"[84.07661534835361, 430.2019887040847]",1,"[46.098694937341826, 449.2824778590526]",42.501617676719
234,"[128.80639091923953, 456.0086674760672]",0,"[46.098694937341826, 449.2824778590526]",82.98074837815125
234,"[96.54952026765247, 342.9550114588735]",1,"[46.098694937341826, 449.2824778590526]",117.68948928256393
234,"[81.19226918131733, 275.33180656860975]",1,"[46.098694937341826, 449.2824778590526]",177.45533239554433
234,"[139.447473838023, 416.8305425205601]",0,"[46.098694937341826, 449.2824778590526]",98.82875406207425
234,"[162.77632865616982, 356.2321855716582]",0,"[46.098694937341826, 449.2824778590526]",149.2381556606571
234,"[143.01634838095572, 346.3492151358748]",1,"[46.098694937341826, 449.2824778590526]",141.37994243829354
234,"[127.89599543441665, 117.44662828818501]",1,"[46.098694937341826, 449.2824778590526]",341.7686782445522
234,"[42.799697837395335, 311.9332952568215]",0,"[46.098694937341826, 449.2824778590526]",137.3887962803608
234,"[175.7889400159981, 279.96928606557753]",1,"[46.098694937341826, 449.2824778590526]",213.2756821202455
234,"[89.4751294715816, 462.5189257952626]",0,"[46.098694937341826, 449.2824778590526]",45.3510598208155
234,"[65.27072877312447, 436.9779406623204]",0,"[46.098694937341826, 449.2824778590526]",22.780880514724654
234,"[140.3998424861879, 444.34348253628764]",1,"[46.098694937341826, 449.2824778590526]",94.43039819797188
234,"[136.06887576826614, 507.86968886658633]",0,"[46.098694937341826, 449.2824778590526]",107.36430846603771
234,"[93.28667871676143, 439.5027945154302]",0,"[46.098694937341826, 449.2824778590526]",48.190746201613166
234,"[128.99563719110094, 272.7639497072716]",1,"[46.098694937341826, 449.2824778590526]",195.01459898144597
234,"[154.13068871057314, 438.1416974370687]",1,"[46.098694937341826, 449.2824778590526]",108.6049200866625
234,"[158.63070109089549, 444.2791016122351]",1,"[46.098694937341826, 449.2824778590526]",112.6431808091846
234,"[161.13863938983314, 453.0880285398872]",0,"[46.098694937341826, 449.2824778590526]",115.1028715350607
234,"[126.66848631269188, 297.27751849106465]",0,"[46.098694937341826, 449.2824778590526]",172.03778350912077
234,"[44.528278592779465, 450.5559268677026]",1,"[46.098694937341826, 449.2824778590526]",2.021850605979652
234,"[147.61169233159146, 457.4370569735439]",0,"[46.098694937341826, 449.2824778590526]",101.84000098438446
235,"[80.94779103870934, 275.1767109138882]",1,"[46.098694937341826, 449.2824778590526]",177.55922274735903
235,"[128.74894837798377, 456.29972745984537]",0,"[46.098694937341826, 449.2824778590526]",82.94761109135193
235,"[84.85022132798646, 430.60441762676453]",1,"[46.098694937341826, 449.2824778590526]",43.0180279841581
235,"[96.53213331403403, 342.9365296245972]",1,"[46.098694937341826, 449.2824778590526]",117.69873581471077
235,"[139.4770266659494, 417.0145902639533]",0,"[46.098694937341826, 449.2824778590526]",98.7964038124255
235,"[143.01543817709646, 346.2598527877642]",1,"[46.098694937341826, 449.2824778590526]",141.44439330273855
235,"[127.89276453795888, 117.4944387596128]",1,"[46.098694937341826, 449.2824778590526]",341.7214841230823
235,"[136.04033937941287, 508.11378352074144]",0,"[46.098694937341826, 449.2824778590526]",107.4738197460339
235,"[140.21731182899327, 444.529821415107]",1,"[46.098694937341826, 449.2824778590526]",94.23853664436663
235,"[175.7978003474406, 279.95318150158107]",1,"[46.098694937341826, 449.2824778590526]",213.29385492577217
235,"[162.67067059409302, 356.1344548554363]",0,"[46.098694937341826, 449.2824778590526]",149.21655302948272
235,"[153.88505764612415, 438.6237451930538]",1,"[46.098694937341826, 449.2824778590526]",108.312088743752
235,"[89.47487092743391, 463.2126204383127]",0,"[46.098694937341826, 449.2824778590526]",45.558111416101916
235,"[158.31725060317152, 445.9262924682378]",1,"[46.098694937341826, 449.2824778590526]",112.26873213901737
235,"[45.13186825348051, 451.1776011751634]",1,"[46.098694937341826, 449.2824778590526]",2.127497642746729
235,"[42.70358132532229, 312.1885763111202]",0,"[46.098694937341826, 449.2824778590526]",137.13593488970244
235,"[93.61654461074156, 440.76143504447504]",0,"[46.098694937341826, 449.2824778590526]",48.27581390542969
235,"[128.8986645184124, 273.78341185765794]",1,"[46.098694937341826, 449.2824778590526]",194.05091375715833
235,"[160.95318177060182, 453.8700798726817]",0,"[46.098694937341826, 449.2824778590526]",114.94607099839013
235,"[65.37257911159762, 439.30528610392787]",0,"[46.098694937341826, 449.2824778590526]",21.703155680249754
235,"[147.51018930584385, 458.3781053631046]",0,"[46.098694937341826, 449.2824778590526]",101.81857212584148
235,"[126.64319856074272, 297.3723556993568]",0,"[46.098694937341826, 449.2824778590526]",171.94214805716996
236,"[85.7715641748896, 431.83826542283157]",1,"[46.098694937341826, 449.2824778590526]",43.33863289329249
236,"[153.68932291678618, 439.2455734084161]",1,"[46.098694937341826, 449.2824778590526]",108.05777473167954
236,"[96.42824446397043, 342.8620984915272]",1,"[46.098694937341826, 449.2824778590526]",117.72153881206867
236,"[80.89256375508255, 275.69613021768293]",1,"[46.098694937341826, 449.2824778590526]",177.03907307364835
236,"[140.09494852409787, 444.9564057056748]",1,"[46.098694937341826, 449.2824778590526]",94.09575223474214
236,"[128.69628206379633, 457.04372754817877]",0,"[46.098694937341826, 449.2824778590526]",82.96142715653585
236,"[136.01029658758858, 508.3674148765831]",0,"[46.098694937341826, 449.2824778590526]",107.58775903269942
236,"[143.08066425839544, 347.43197767115424]",1,"[46.098694937341826, 449.2824778590526]",140.63792789256698
236,"[127.99176034114149, 117.99181571678757]",1,"[46.098694937341826, 449.2824778590526]",341.2623286914209
236,"[139.48168653290324, 417.13414027593996]",0,"[46.098694937341826, 449.2824778590526]",98.76182829764983
236,"[175.75156789309338, 280.04527796590963]",1,"[46.098694937341826, 449.2824778590526]",213.19262954743976
236,"[89.56941081782608, 463.65595969651946]",0,"[46.098694937341826, 449.2824778590526]",45.78537014477196
236,"[147.4231677916225, 460.00266345013017]",0,"[46.098694937341826, 449.2824778590526]",101.88999547700944
236,"[42.61901976510222, 312.3633309043757]",0,"[46.098694937341826, 449.2824778590526]",136.96335620194446
236,"[162.60899598844412, 356.4471005298548]",0,"[46.098694937341826, 449.2824778590526]",148.97334504827708
236,"[65.48255695189047, 442.17550559116756]",0,"[46.098694937341826, 449.2824778590526]",20.64565720473798
236,"[94.0627644431081, 443.3524731333977]",0,"[46.098694937341826, 449.2824778590526]",48.32925531808107
236,"[45.611449160723204, 451.1300584043135]",1,"[46.098694937341826, 449.2824778590526]",1.9107491510031303
236,"[160.67281113569112, 454.1705873304142]",0,"[46.098694937341826, 449.2824778590526]",114.67834022533138
236,"[128.70390880959565, 274.06611524069376]",1,"[46.098694937341826, 449.2824778590526]",193.71214491633975
236,"[157.8386593267567, 446.81119442851167]",1,"[46.098694937341826, 449.2824778590526]",111.76728896927655
237,"[96.41240620869374, 343.0531972914393]",1,"[49.515227642361566, 456.3304089147096]",122.60127254896506
237,"[153.39291103034705, 439.3644055050622]",1,"[49.515227642361566, 456.3304089147096]",105.2540658490242
237,"[80.72668071579565, 275.9893115269417]",1,"[49.515227642361566, 456.3304089147096]",183.02203749816456
237,"[128.5795390414207, 457.88476134656054]",0,"[49.515227642361566, 456.3304089147096]",79.07958869701962
237,"[135.98493534135918, 508.4579030509731]",0,"[49.515227642361566, 456.3304089147096]",100.96675687807482
237,"[127.98565985820801, 117.95007012953657]",1,"[49.515227642361566, 456.3304089147096]",347.3598457054445
237,"[143.1213830981156, 348.16322661902393]",1,"[49.515227642361566, 456.3304089147096]",143.04632698882864
237,"[42.48938704945814, 312.78969825560233]",0,"[49.515227642361566, 456.3304089147096]",143.71255356634103
237,"[139.45483480690274, 416.8979762167515]",0,"[49.515227642361566, 456.3304089147096]",98.204122547839
237,"[175.7547589919372, 280.07846211742674]",1,"[49.515227642361566, 456.3304089147096]",216.7975277192817
237,"[65.30815246456208, 444.4397410614538]",0,"[49.515227642361566, 456.3304089147096]",19.76877478338323
237,"[147.21158021889576, 460.324836446159]",0,"[49.515227642361566, 456.3304089147096]",97.77797685605118
237,"[89.70741775982307, 464.5433807811138]",0,"[49.515227642361566, 456.3304089147096]",41.02273824742221
237,"[139.90598603396603, 447.0246985528547]",1,"[49.515227642361566, 456.3304089147096]",90.86850635917895
237,"[45.97130466452635, 451.71496003532735]",1,"[49.515227642361566, 456.3304089147096]",5.819085704044867
237,"[162.54238913568855, 356.74134626407357]",0,"[49.515227642361566, 456.3304089147096]",150.64236002821693
237,"[86.61333488938362, 431.9871085069563]",1,"[49.515227642361566, 456.3304089147096]",44.371903678495386
237,"[94.40729119018987, 445.5635320285445]",0,"[49.515227642361566, 456.3304089147096]",46.165170935068474
237,"[128.60815210976514, 274.8131854983376]",1,"[49.515227642361566, 456.3304089147096]",198.00048761959027
237,"[157.65346097747306, 447.67438787737365]",1,"[49.515227642361566, 456.3304089147096]",108.48411961682605
238,"[96.4121898016851, 343.05362205555383]",1,"[49.51206034507127, 456.33693699007307]",122.6080404606509
238,"[153.393771889312, 439.3624862950783]",1,"[49.51206034507127, 456.33693699007307]",105.25940323675434
238,"[80.72514018531211, 275.999032612086]",1,"[49.51206034507127, 456.33693699007307]",183.01916869158066
238,"[128.57260010202543, 457.87521576411564]",0,"[49.51206034507127, 456.33693699007307]",79.07550346502765
238,"[135.98216178059008, 508.4539770988561]",0,"[49.51206034507127, 456.33693699007307]",100.96169725182622
238,"[127.98821585280575, 117.96198591303165]",1,"[49.51206034507127, 456.33693699007307]",347.3558902619391
238,"[143.11947853859493, 348.1739490864764]",1,"[49.51206034507127, 456.33693699007307]",143.0439816737874
238,"[42.48940949675267, 312.78984524344423]",0,"[49.51206034507127, 456.33693699007307]",143.71877112559955
238,"[139.45459608295667, 416.89729084300546]",0,"[49.51206034507127, 456.33693699007307]",98.20970126808602
238,"[175.75458960702466, 280.094896255349]",1,"[49.51206034507127, 456.33693699007307]",216.7912201100296
238,"[65.30614118399967, 444.4627296165793]",0,"[49.51206034507127, 456.33693699007307]",19.759802385027527
238,"[147.211697465097, 460.3238168501483]",0,"[49.51206034507127, 456.33693699007307]",97.78095062129117
238,"[89.71235463295606, 464.54457559975606]",0,"[49.51206034507127, 456.33693699007307]",41.02961116534864
238,"[139.90090026489625, 447.0274181985845]",1,"[49.51206034507127, 456.33693699007307]",90.8669880769734
238,"[45.974227661015455, 451.72022875126885]",1,"[49.51206034507127, 456.33693699007307]",5.816378173968432
238,"[162.5408813090224, 356.74176268965357]",0,"[49.51206034507127, 456.33693699007307]",150.6476455588731
238,"[86.61546991483944, 431.9933521601137]",1,"[49.51206034507127, 456.33693699007307]",44.37649292221492
238,"[94.40668952711144, 445.56987747325445]",0,"[49.51206034507127, 456.33693699007307]",46.167708412174925
238,"[128.60795261559986, 274.81757202648566]",1,"[49.51206034507127, 456.33693699007307]",198.00363640816073
238,"[157.6501948059333, 447.6706595911467]",1,"[49.51206034507127, 456.33693699007307]",108.48483990231362
239,"[96.42415765388229, 343.2566256461289]",1,"[49.6948829429714, 456.87723666723775]",122.85466358188403
239,"[87.49053390413866, 432.04681181508164]",1,"[49.6948829429714, 456.87723666723775]",45.22235321074032
239,"[153.3112699124018, 439.66590258956427]",1,"[49.6948829429714, 456.87723666723775]",105.03611602364224
